ds,unique_id,y,label,type,nii
2026-06-10,SWR_THERMAL,-4.451814279765026,Normal Baseline,Baseline Forecast,17.858833233232094
2026-06-10,SWR_EM_1_6GHZ,-35.85716798051452,Normal Baseline,Baseline Forecast,17.858833233232094
2026-06-10,SWR_EM_1_6GHZ_FREQ,1577.4691091054478,Normal Baseline,Baseline Forecast,17.858833233232094
2026-06-10,SWR_GPS_ALT,-218.95337597254183,Normal Baseline,Baseline Forecast,17.858833233232094
2026-06-10,SWR_GPS_TIMING_ERROR,0.2494672149811275,Normal Baseline,Baseline Forecast,17.858833233232094
2026-06-10,SWR_EM_832MHZ,-20.029317331975893,Normal Baseline,Baseline Forecast,17.858833233232094
2026-06-10,SWR_AVIATION_BOUNCE,4908.872370691532,Normal Baseline,Baseline Forecast,17.858833233232094
2026-06-11,SWR_RAD_GAMMA,1.5044223072742413,Normal Baseline,Baseline Forecast,17.462474974100182
2026-06-11,SWR_MAG_FIELD,64.28427354287099,Normal Baseline,Baseline Forecast,17.462474974100182
2026-06-11,SWR_RAD_GAMMA_CPM,700.3987346833686,Normal Baseline,Baseline Forecast,17.462474974100182
2026-06-11,SWR_THERMAL,-4.493105418304895,Normal Baseline,Baseline Forecast,17.462474974100182
2026-06-11,SWR_EM_1_6GHZ,-35.814031879569406,Normal Baseline,Baseline Forecast,17.462474974100182
2026-06-11,SWR_EM_1_6GHZ_FREQ,1600.6891053506504,Normal Baseline,Baseline Forecast,17.462474974100182
2026-06-11,SWR_GPS_ALT,-222.05058146524388,Normal Baseline,Baseline Forecast,17.462474974100182
2026-06-11,SWR_GPS_TIMING_ERROR,0.251121501131824,Normal Baseline,Baseline Forecast,17.462474974100182
2026-06-11,SWR_EM_832MHZ,-20.12573852181216,Normal Baseline,Baseline Forecast,17.462474974100182
2026-06-11,SWR_AVIATION_BOUNCE,4954.804188239567,Normal Baseline,Baseline Forecast,17.462474974100182
2026-06-12,SWR_RAD_GAMMA,1.5330878096602494,Normal Baseline,Baseline Forecast,17.444740364692652
2026-06-12,SWR_MAG_FIELD,64.19560636744048,Normal Baseline,Baseline Forecast,17.444740364692652
2026-06-12,SWR_RAD_GAMMA_CPM,703.2184063863867,Normal Baseline,Baseline Forecast,17.444740364692652
2026-06-12,SWR_THERMAL,-4.523874074476498,Normal Baseline,Baseline Forecast,17.444740364692652
2026-06-12,SWR_EM_1_6GHZ,-35.409085420664326,Normal Baseline,Baseline Forecast,17.444740364692652
2026-06-12,SWR_EM_1_6GHZ_FREQ,1590.6505612077526,Normal Baseline,Baseline Forecast,17.444740364692652
2026-06-12,SWR_GPS_ALT,-213.91239440980058,Normal Baseline,Baseline Forecast,17.444740364692652
2026-06-12,SWR_GPS_TIMING_ERROR,0.24768330638344443,Normal Baseline,Baseline Forecast,17.444740364692652
2026-06-12,SWR_EM_832MHZ,-19.980603543951297,Normal Baseline,Baseline Forecast,17.444740364692652
2026-06-12,SWR_AVIATION_BOUNCE,4964.9705485050445,Normal Baseline,Baseline Forecast,17.444740364692652
2026-06-13,SWR_RAD_GAMMA,1.4963496049418694,Normal Baseline,Baseline Forecast,17.375837165615362
2026-06-13,SWR_MAG_FIELD,65.24467612305958,Normal Baseline,Baseline Forecast,17.375837165615362
2026-06-13,SWR_RAD_GAMMA_CPM,699.5807726169777,Normal Baseline,Baseline Forecast,17.375837165615362
2026-06-13,SWR_THERMAL,-4.515660659306896,Normal Baseline,Baseline Forecast,17.375837165615362
2026-06-13,SWR_EM_1_6GHZ,-34.58216129937877,Normal Baseline,Baseline Forecast,17.375837165615362
2026-06-13,SWR_EM_1_6GHZ_FREQ,1638.2528622807333,Normal Baseline,Baseline Forecast,17.375837165615362
2026-06-13,SWR_GPS_ALT,-218.72859539156786,Normal Baseline,Baseline Forecast,17.375837165615362
2026-06-13,SWR_GPS_TIMING_ERROR,0.24671779286717502,Normal Baseline,Baseline Forecast,17.375837165615362
2026-06-13,SWR_EM_832MHZ,-20.169394349250197,Normal Baseline,Baseline Forecast,17.375837165615362
2026-06-13,SWR_AVIATION_BOUNCE,4917.271931238479,Normal Baseline,Baseline Forecast,17.375837165615362
2026-06-14,SWR_RAD_GAMMA,4.012200356976386,Predicted Gamma Burst (NII: 19.91),NII-Triggered Anomaly,19.91275076567931
2026-06-14,SWR_MAG_FIELD,97.5,Nexus Instability Event (NII: 19.91),NII-Triggered Anomaly,19.91275076567931
2026-06-14,SWR_RAD_GAMMA_CPM,1.439976172171034,Predicted Gamma Burst (NII: 19.91),NII-Triggered Anomaly,19.91275076567931
2026-06-14,SWR_THERMAL,-6.75,Nexus Instability Event (NII: 19.91),NII-Triggered Anomaly,19.91275076567931
2026-06-14,SWR_EM_1_6GHZ,-22.21347681063011,Predicted RF Emission (NII: 19.91),NII-Triggered Anomaly,19.91275076567931
2026-06-14,SWR_EM_1_6GHZ_FREQ,-32.31032679204046,Predicted RF Emission (NII: 19.91),NII-Triggered Anomaly,19.91275076567931
2026-06-14,SWR_GPS_ALT,-285.9877144556556,Predicted GPS Collapse (NII: 19.91),NII-Triggered Anomaly,19.91275076567931
2026-06-14,SWR_GPS_TIMING_ERROR,0.375,Nexus Instability Event (NII: 19.91),NII-Triggered Anomaly,19.91275076567931
2026-06-14,SWR_EM_832MHZ,-30.0,Nexus Instability Event (NII: 19.91),NII-Triggered Anomaly,19.91275076567931
2026-06-14,SWR_AVIATION_BOUNCE,7500.0,Nexus Instability Event (NII: 19.91),NII-Triggered Anomaly,19.91275076567931
2026-06-15,SWR_RAD_GAMMA,1.5075456781382741,Normal Baseline,Baseline Forecast,18.95161142480042
2026-06-15,SWR_MAG_FIELD,64.96598776280678,Normal Baseline,Baseline Forecast,18.95161142480042
2026-06-15,SWR_RAD_GAMMA_CPM,703.296269070043,Normal Baseline,Baseline Forecast,18.95161142480042
2026-06-15,SWR_THERMAL,-4.447833516213573,Normal Baseline,Baseline Forecast,18.95161142480042
2026-06-15,SWR_EM_1_6GHZ,-34.314203809221965,Normal Baseline,Baseline Forecast,18.95161142480042
2026-06-15,SWR_EM_1_6GHZ_FREQ,1609.6295988415445,Normal Baseline,Baseline Forecast,18.95161142480042
2026-06-15,SWR_GPS_ALT,-220.6014584204352,Normal Baseline,Baseline Forecast,18.95161142480042
2026-06-15,SWR_GPS_TIMING_ERROR,0.25093807154885783,Normal Baseline,Baseline Forecast,18.95161142480042
2026-06-15,SWR_EM_832MHZ,-20.257371769993263,Normal Baseline,Baseline Forecast,18.95161142480042
2026-06-15,SWR_AVIATION_BOUNCE,4905.541730721002,Normal Baseline,Baseline Forecast,18.95161142480042
2026-06-16,SWR_RAD_GAMMA,1.4813198569707637,Normal Baseline,Baseline Forecast,17.906304540160917
2026-06-16,SWR_MAG_FIELD,63.71785329532407,Normal Baseline,Baseline Forecast,17.906304540160917
2026-06-16,SWR_RAD_GAMMA_CPM,711.3161459167056,Normal Baseline,Baseline Forecast,17.906304540160917
2026-06-16,SWR_THERMAL,-4.359930461188314,Normal Baseline,Baseline Forecast,17.906304540160917
2026-06-16,SWR_EM_1_6GHZ,-34.592105905758984,Normal Baseline,Baseline Forecast,17.906304540160917
2026-06-16,SWR_EM_1_6GHZ_FREQ,1603.7493759991544,Normal Baseline,Baseline Forecast,17.906304540160917
2026-06-16,SWR_GPS_ALT,-215.77829077768135,Normal Baseline,Baseline Forecast,17.906304540160917
2026-06-16,SWR_GPS_TIMING_ERROR,0.2475977053187314,Normal Baseline,Baseline Forecast,17.906304540160917
2026-06-16,SWR_EM_832MHZ,-20.03513315612858,Normal Baseline,Baseline Forecast,17.906304540160917
2026-06-16,SWR_AVIATION_BOUNCE,4990.294737712448,Normal Baseline,Baseline Forecast,17.906304540160917
2026-06-17,SWR_RAD_GAMMA,1.5259413033417504,Normal Baseline,Baseline Forecast,17.31780212839594
2026-06-17,SWR_MAG_FIELD,63.99427228238812,Normal Baseline,Baseline Forecast,17.31780212839594
2026-06-17,SWR_RAD_GAMMA_CPM,697.4874577842493,Normal Baseline,Baseline Forecast,17.31780212839594
2026-06-17,SWR_THERMAL,-4.507376668985496,Normal Baseline,Baseline Forecast,17.31780212839594
2026-06-17,SWR_EM_1_6GHZ,-35.188285668234144,Normal Baseline,Baseline Forecast,17.31780212839594
2026-06-17,SWR_EM_1_6GHZ_FREQ,1621.4283718366894,Normal Baseline,Baseline Forecast,17.31780212839594
2026-06-17,SWR_GPS_ALT,-220.74521555884718,Normal Baseline,Baseline Forecast,17.31780212839594
2026-06-17,SWR_GPS_TIMING_ERROR,0.2488981531026231,Normal Baseline,Baseline Forecast,17.31780212839594
2026-06-17,SWR_EM_832MHZ,-19.888028337908757,Normal Baseline,Baseline Forecast,17.31780212839594
2026-06-17,SWR_AVIATION_BOUNCE,5106.563318866241,Normal Baseline,Baseline Forecast,17.31780212839594
2026-06-18,SWR_RAD_GAMMA,1.5204963858591425,Normal Baseline,Baseline Forecast,17.999324181833156
2026-06-18,SWR_MAG_FIELD,65.4249857543273,Normal Baseline,Baseline Forecast,17.999324181833156
2026-06-18,SWR_RAD_GAMMA_CPM,696.2633477956848,Normal Baseline,Baseline Forecast,17.999324181833156
2026-06-18,SWR_THERMAL,-4.50910267681806,Normal Baseline,Baseline Forecast,17.999324181833156
2026-06-18,SWR_EM_1_6GHZ,-35.129652429805226,Normal Baseline,Baseline Forecast,17.999324181833156
2026-06-18,SWR_EM_1_6GHZ_FREQ,1593.4833514033382,Normal Baseline,Baseline Forecast,17.999324181833156
2026-06-18,SWR_GPS_ALT,-219.2713702683699,Normal Baseline,Baseline Forecast,17.999324181833156
2026-06-18,SWR_GPS_TIMING_ERROR,0.2484002050714026,Normal Baseline,Baseline Forecast,17.999324181833156
2026-06-18,SWR_EM_832MHZ,-20.006490785164317,Normal Baseline,Baseline Forecast,17.999324181833156
2026-06-18,SWR_AVIATION_BOUNCE,4957.0326256949165,Normal Baseline,Baseline Forecast,17.999324181833156
2026-06-19,SWR_RAD_GAMMA,1.5118934964731692,Normal Baseline,Baseline Forecast,16.765430565210206
2026-06-19,SWR_MAG_FIELD,65.21417848491464,Normal Baseline,Baseline Forecast,16.765430565210206
2026-06-19,SWR_RAD_GAMMA_CPM,711.1811657591489,Normal Baseline,Baseline Forecast,16.765430565210206
2026-06-19,SWR_THERMAL,-4.489189301281426,Normal Baseline,Baseline Forecast,16.765430565210206
2026-06-19,SWR_EM_1_6GHZ,-34.986664376051976,Normal Baseline,Baseline Forecast,16.765430565210206
2026-06-19,SWR_EM_1_6GHZ_FREQ,1601.9495816916783,Normal Baseline,Baseline Forecast,16.765430565210206
2026-06-19,SWR_GPS_ALT,-220.33388979751513,Normal Baseline,Baseline Forecast,16.765430565210206
2026-06-19,SWR_GPS_TIMING_ERROR,0.24727066986251917,Normal Baseline,Baseline Forecast,16.765430565210206
2026-06-19,SWR_EM_832MHZ,-20.258847022430608,Normal Baseline,Baseline Forecast,16.765430565210206
2026-06-19,SWR_AVIATION_BOUNCE,4951.04559327676,Normal Baseline,Baseline Forecast,16.765430565210206
2026-06-20,SWR_RAD_GAMMA,1.266753458755752,Predicted Gamma Burst (NII: 19.52),NII-Triggered Anomaly,19.521209280960967
2026-06-20,SWR_MAG_FIELD,97.5,Nexus Instability Event (NII: 19.52),NII-Triggered Anomaly,19.521209280960967
2026-06-20,SWR_RAD_GAMMA_CPM,1.6993632635751255,Predicted Gamma Burst (NII: 19.52),NII-Triggered Anomaly,19.521209280960967
2026-06-20,SWR_THERMAL,-6.75,Nexus Instability Event (NII: 19.52),NII-Triggered Anomaly,19.521209280960967
2026-06-20,SWR_EM_1_6GHZ,-61.68249664662781,Predicted RF Emission (NII: 19.52),NII-Triggered Anomaly,19.521209280960967
2026-06-20,SWR_EM_1_6GHZ_FREQ,-28.95306620009059,Predicted RF Emission (NII: 19.52),NII-Triggered Anomaly,19.521209280960967
2026-06-20,SWR_GPS_ALT,-417.46453146167227,Predicted GPS Collapse (NII: 19.52),NII-Triggered Anomaly,19.521209280960967
2026-06-20,SWR_GPS_TIMING_ERROR,0.375,Nexus Instability Event (NII: 19.52),NII-Triggered Anomaly,19.521209280960967
2026-06-20,SWR_EM_832MHZ,-30.0,Nexus Instability Event (NII: 19.52),NII-Triggered Anomaly,19.521209280960967
2026-06-20,SWR_AVIATION_BOUNCE,7500.0,Nexus Instability Event (NII: 19.52),NII-Triggered Anomaly,19.521209280960967
2026-06-21,SWR_RAD_GAMMA,1.5120335646493572,Normal Baseline,Baseline Forecast,17.205862279026213
2026-06-21,SWR_MAG_FIELD,65.70636854175343,Normal Baseline,Baseline Forecast,17.205862279026213
2026-06-21,SWR_RAD_GAMMA_CPM,694.2231347618376,Normal Baseline,Baseline Forecast,17.205862279026213
2026-06-21,SWR_THERMAL,-4.447505463431867,Normal Baseline,Baseline Forecast,17.205862279026213
2026-06-21,SWR_EM_1_6GHZ,-35.263296353253736,Normal Baseline,Baseline Forecast,17.205862279026213
2026-06-21,SWR_EM_1_6GHZ_FREQ,1598.7669964698603,Normal Baseline,Baseline Forecast,17.205862279026213
2026-06-21,SWR_GPS_ALT,-222.7626939683918,Normal Baseline,Baseline Forecast,17.205862279026213
2026-06-21,SWR_GPS_TIMING_ERROR,0.25098199879336425,Normal Baseline,Baseline Forecast,17.205862279026213
2026-06-21,SWR_EM_832MHZ,-19.969955755107367,Normal Baseline,Baseline Forecast,17.205862279026213
2026-06-21,SWR_AVIATION_BOUNCE,4948.610546717604,Normal Baseline,Baseline Forecast,17.205862279026213
2026-06-22,SWR_RAD_GAMMA,1.516891489052614,Normal Baseline,Baseline Forecast,19.047157807054486
2026-06-22,SWR_MAG_FIELD,65.55311338967861,Normal Baseline,Baseline Forecast,19.047157807054486
2026-06-22,SWR_RAD_GAMMA_CPM,687.1736261206619,Normal Baseline,Baseline Forecast,19.047157807054486
2026-06-22,SWR_THERMAL,-4.454240528380966,Normal Baseline,Baseline Forecast,19.047157807054486
2026-06-22,SWR_EM_1_6GHZ,-35.273248121382444,Normal Baseline,Baseline Forecast,19.047157807054486
2026-06-22,SWR_EM_1_6GHZ_FREQ,1587.9147605005357,Normal Baseline,Baseline Forecast,19.047157807054486
2026-06-22,SWR_GPS_ALT,-225.98101741141633,Normal Baseline,Baseline Forecast,19.047157807054486
2026-06-22,SWR_GPS_TIMING_ERROR,0.25256785008516924,Normal Baseline,Baseline Forecast,19.047157807054486
2026-06-22,SWR_EM_832MHZ,-19.865927664976414,Normal Baseline,Baseline Forecast,19.047157807054486
2026-06-22,SWR_AVIATION_BOUNCE,4998.598524053297,Normal Baseline,Baseline Forecast,19.047157807054486
2026-06-23,SWR_RAD_GAMMA,1.5488668272341366,Normal Baseline,Baseline Forecast,18.410886019089077
2026-06-23,SWR_MAG_FIELD,65.70772160977299,Normal Baseline,Baseline Forecast,18.410886019089077
2026-06-23,SWR_RAD_GAMMA_CPM,689.8898598879555,Normal Baseline,Baseline Forecast,18.410886019089077
2026-06-23,SWR_THERMAL,-4.548123609799424,Normal Baseline,Baseline Forecast,18.410886019089077
2026-06-23,SWR_EM_1_6GHZ,-35.10096749932442,Normal Baseline,Baseline Forecast,18.410886019089077
2026-06-23,SWR_EM_1_6GHZ_FREQ,1609.06313054742,Normal Baseline,Baseline Forecast,18.410886019089077
2026-06-23,SWR_GPS_ALT,-222.35166960213567,Normal Baseline,Baseline Forecast,18.410886019089077
2026-06-23,SWR_GPS_TIMING_ERROR,0.24789911457915814,Normal Baseline,Baseline Forecast,18.410886019089077
2026-06-23,SWR_EM_832MHZ,-19.89952839494251,Normal Baseline,Baseline Forecast,18.410886019089077
2026-06-23,SWR_AVIATION_BOUNCE,5061.159789835204,Normal Baseline,Baseline Forecast,18.410886019089077
2026-06-24,SWR_RAD_GAMMA,1.5051016977998164,Normal Baseline,Baseline Forecast,19.136329631509582
2026-06-24,SWR_MAG_FIELD,65.35901052747505,Normal Baseline,Baseline Forecast,19.136329631509582
2026-06-24,SWR_RAD_GAMMA_CPM,696.5383283302302,Normal Baseline,Baseline Forecast,19.136329631509582
2026-06-24,SWR_THERMAL,-4.527281177334644,Normal Baseline,Baseline Forecast,19.136329631509582
2026-06-24,SWR_EM_1_6GHZ,-34.93620930935967,Normal Baseline,Baseline Forecast,19.136329631509582
2026-06-24,SWR_EM_1_6GHZ_FREQ,1601.700554018958,Normal Baseline,Baseline Forecast,19.136329631509582
2026-06-24,SWR_GPS_ALT,-223.12525106454777,Normal Baseline,Baseline Forecast,19.136329631509582
2026-06-24,SWR_GPS_TIMING_ERROR,0.24954761228161404,Normal Baseline,Baseline Forecast,19.136329631509582
2026-06-24,SWR_EM_832MHZ,-19.826206777017056,Normal Baseline,Baseline Forecast,19.136329631509582
2026-06-24,SWR_AVIATION_BOUNCE,4964.8098566937415,Normal Baseline,Baseline Forecast,19.136329631509582
2026-06-25,SWR_RAD_GAMMA,1.5043052087274804,Normal Baseline,Baseline Forecast,16.957248158244393
2026-06-25,SWR_MAG_FIELD,65.42005932624352,Normal Baseline,Baseline Forecast,16.957248158244393
2026-06-25,SWR_RAD_GAMMA_CPM,702.4561475984802,Normal Baseline,Baseline Forecast,16.957248158244393
2026-06-25,SWR_THERMAL,-4.519907390366964,Normal Baseline,Baseline Forecast,16.957248158244393
2026-06-25,SWR_EM_1_6GHZ,-35.14829970858343,Normal Baseline,Baseline Forecast,16.957248158244393
2026-06-25,SWR_EM_1_6GHZ_FREQ,1619.665208907097,Normal Baseline,Baseline Forecast,16.957248158244393
2026-06-25,SWR_GPS_ALT,-221.65930428219275,Normal Baseline,Baseline Forecast,16.957248158244393
2026-06-25,SWR_GPS_TIMING_ERROR,0.2510400785542138,Normal Baseline,Baseline Forecast,16.957248158244393
2026-06-25,SWR_EM_832MHZ,-20.23431459178456,Normal Baseline,Baseline Forecast,16.957248158244393
2026-06-25,SWR_AVIATION_BOUNCE,5044.5954695487835,Normal Baseline,Baseline Forecast,16.957248158244393
2026-06-26,SWR_RAD_GAMMA,1.5029837905738743,Normal Baseline,Baseline Forecast,18.43425443852447
2026-06-26,SWR_MAG_FIELD,64.41832905145779,Normal Baseline,Baseline Forecast,18.43425443852447
2026-06-26,SWR_RAD_GAMMA_CPM,696.2972992477111,Normal Baseline,Baseline Forecast,18.43425443852447
2026-06-26,SWR_THERMAL,-4.520631803508251,Normal Baseline,Baseline Forecast,18.43425443852447
2026-06-26,SWR_EM_1_6GHZ,-34.78442198163715,Normal Baseline,Baseline Forecast,18.43425443852447
2026-06-26,SWR_EM_1_6GHZ_FREQ,1595.1887090170499,Normal Baseline,Baseline Forecast,18.43425443852447
2026-06-26,SWR_GPS_ALT,-216.9772341322857,Normal Baseline,Baseline Forecast,18.43425443852447
2026-06-26,SWR_GPS_TIMING_ERROR,0.24779149032387032,Normal Baseline,Baseline Forecast,18.43425443852447
2026-06-26,SWR_EM_832MHZ,-20.11711159272723,Normal Baseline,Baseline Forecast,18.43425443852447
2026-06-26,SWR_AVIATION_BOUNCE,5023.2774601820765,Normal Baseline,Baseline Forecast,18.43425443852447
2026-06-27,SWR_RAD_GAMMA,1.5227857470195938,Normal Baseline,Baseline Forecast,18.742064139953555
2026-06-27,SWR_MAG_FIELD,65.31690325746543,Normal Baseline,Baseline Forecast,18.742064139953555
2026-06-27,SWR_RAD_GAMMA_CPM,711.3517903938183,Normal Baseline,Baseline Forecast,18.742064139953555
2026-06-27,SWR_THERMAL,-4.51711909963619,Normal Baseline,Baseline Forecast,18.742064139953555
2026-06-27,SWR_EM_1_6GHZ,-35.328199876963204,Normal Baseline,Baseline Forecast,18.742064139953555
2026-06-27,SWR_EM_1_6GHZ_FREQ,1611.7993271241403,Normal Baseline,Baseline Forecast,18.742064139953555
2026-06-27,SWR_GPS_ALT,-220.49347746547107,Normal Baseline,Baseline Forecast,18.742064139953555
2026-06-27,SWR_GPS_TIMING_ERROR,0.2501447210827121,Normal Baseline,Baseline Forecast,18.742064139953555
2026-06-27,SWR_EM_832MHZ,-19.81218042949332,Normal Baseline,Baseline Forecast,18.742064139953555
2026-06-27,SWR_AVIATION_BOUNCE,5117.377084384185,Normal Baseline,Baseline Forecast,18.742064139953555
2026-06-28,SWR_RAD_GAMMA,1.5108830360432424,Normal Baseline,Baseline Forecast,18.791608551192017
2026-06-28,SWR_MAG_FIELD,65.36077280531826,Normal Baseline,Baseline Forecast,18.791608551192017
2026-06-28,SWR_RAD_GAMMA_CPM,712.5043817344332,Normal Baseline,Baseline Forecast,18.791608551192017
2026-06-28,SWR_THERMAL,-4.551067315447551,Normal Baseline,Baseline Forecast,18.791608551192017
2026-06-28,SWR_EM_1_6GHZ,-34.32909292270277,Normal Baseline,Baseline Forecast,18.791608551192017
2026-06-28,SWR_EM_1_6GHZ_FREQ,1607.9127705188728,Normal Baseline,Baseline Forecast,18.791608551192017
2026-06-28,SWR_GPS_ALT,-222.57516758031707,Normal Baseline,Baseline Forecast,18.791608551192017
2026-06-28,SWR_GPS_TIMING_ERROR,0.2513256768169376,Normal Baseline,Baseline Forecast,18.791608551192017
2026-06-28,SWR_EM_832MHZ,-20.11930798418655,Normal Baseline,Baseline Forecast,18.791608551192017
2026-06-28,SWR_AVIATION_BOUNCE,5016.354912323074,Normal Baseline,Baseline Forecast,18.791608551192017
2026-06-29,SWR_RAD_GAMMA,1.4963713430827013,Normal Baseline,Baseline Forecast,18.113310153950763
2026-06-29,SWR_MAG_FIELD,65.06725149326404,Normal Baseline,Baseline Forecast,18.113310153950763
2026-06-29,SWR_RAD_GAMMA_CPM,702.3578129188368,Normal Baseline,Baseline Forecast,18.113310153950763
2026-06-29,SWR_THERMAL,-4.459970213568918,Normal Baseline,Baseline Forecast,18.113310153950763
2026-06-29,SWR_EM_1_6GHZ,-34.23701718392592,Normal Baseline,Baseline Forecast,18.113310153950763
2026-06-29,SWR_EM_1_6GHZ_FREQ,1573.8228454910547,Normal Baseline,Baseline Forecast,18.113310153950763
2026-06-29,SWR_GPS_ALT,-218.71960910419506,Normal Baseline,Baseline Forecast,18.113310153950763
2026-06-29,SWR_GPS_TIMING_ERROR,0.2541378937678293,Normal Baseline,Baseline Forecast,18.113310153950763
2026-06-29,SWR_EM_832MHZ,-19.83254769971643,Normal Baseline,Baseline Forecast,18.113310153950763
2026-06-29,SWR_AVIATION_BOUNCE,5017.637946208792,Normal Baseline,Baseline Forecast,18.113310153950763
2026-06-30,SWR_RAD_GAMMA,1.5111173231309194,Normal Baseline,Baseline Forecast,16.911726092548513
2026-06-30,SWR_MAG_FIELD,65.51313855911074,Normal Baseline,Baseline Forecast,16.911726092548513
2026-06-30,SWR_RAD_GAMMA_CPM,698.858172432091,Normal Baseline,Baseline Forecast,16.911726092548513
2026-06-30,SWR_THERMAL,-4.503579118285559,Normal Baseline,Baseline Forecast,16.911726092548513
